사업장명,업소유형,업태구분명,지번주소,도로명주소,가까운 지하철역,지하철역과의 거리,도보시간,위도,경도,별점,방문자 리뷰수,블로그 리뷰수,한실수,양실수,욕실수,구비시설,네이버 이런점이 좋아요 총합,네이버 이런점이 좋아요 {항목:좋아요수},데이터갱신일자,인허가일자,인허가취소일자,영업상태코드,폐업일자,휴업시작일자,휴업종료일자,재개업일자,naver_pk,리뷰수,객실수,구비시설 개수,운영기간
호텔 Story,,여관업,서울특별시 강동구 천호동 328-10,서울특별시 강동구 선사로 78 (천호동),"암사, 8호선",737.15291265709,11.051767805953371,37.5454225790921,127.121780041379,,,,,,,,,,2021-12-05 22:05:00.0,2002-02-25,,3,2022-06-22,,,,"37.5454225791, 127.1217800414",,,,7735.0
호텔 골든파크 명동,호텔,일반호텔,서울특별시 중구 충무로4가 148-1,"서울특별시 중구 퇴계로37길 14, 10층 (충무로4가)","충무로, 3호선",56.30580477384301,0.8441649891130886,37.5619342012504,126.99400151833,,,,,,,,,,2022-12-02 22:05:00.0,2023-03-23,,1,,,,,"37.5619342013, 126.9940015183",,,,
하운드호텔,호텔,일반호텔,서울특별시 관악구 봉천동 866-1,서울특별시 관악구 관악로15길 17 (봉천동),"서울대입구(관악구청), 2호선",180.8864540112557,2.7119408397489604,37.4801321524583,126.951247200936,,2.0,2.0,,,,,,,2022-12-01 23:00:00.0,2023-02-08,,1,,,,,"37.4801321525, 126.9512472009",4.0,,,
유에이치스위트 더명동3,,숙박업(생활),서울특별시 중구 충무로2가 12-8,"서울특별시 중구 명동8가길 51, 2,3,4층 (충무로2가)","명동, 4호선",181.37030174347385,2.7191949286877635,37.5619714920317,126.987965340683,,,,,,,,,,2022-12-03 22:07:00.0,2023-04-06,,1,,,,,"37.5619714920, 126.9879653407",,,,
호텔 아카데미하우스,,관광호텔,서울특별시 강북구 수유동 산 76 아카데미하우스,"서울특별시 강북구 4.19로 135, 아카데미하우스 (수유동)","가오리, 우이신설선",1329.8590953864011,19.93791747205999,37.6416929978165,127.001722448429,,,,,,,,,,2021-12-05 22:05:00.0,1966-12-29,,1,,,,,"37.6416929978, 127.0017224484",,,,
호텔아르누보서초,,숙박업(생활),서울특별시 서초구 서초동 1680-1 ~4호 2층~19층,"서울특별시 서초구 서초대로 357, 2층~19층 (서초동)","교대(법원.검찰청), 2호선",569.7109874927198,8.54139411533313,37.4961685551687,127.020483215725,,,,,,,,,,2021-10-31 00:08:00.0,2015-07-21,,3,2022-10-06,,,,"37.4961685552, 127.0204832157",,,,2841.0
남대문호텔 앤 스위트,,일반호텔,"서울특별시 중구 순화동 151 (지상 1층, 지상 5층~지상 25층)","서울특별시 중구 칠패로 27 (순화동,(지상 1층, 지상 5층~지상 25층))","서울역, 경의중앙선",348.4606199592869,5.224297150813896,37.5602669008102,126.972035325682,,,,,,,,,,2021-12-03 23:03:00.0,2010-09-30,,3,2022-03-30,,,,"37.5602669008, 126.9720353257",,,,4596.0
아이 호텔,,일반호텔,서울특별시 영등포구 영등포동1가 121-1,서울특별시 영등포구 경인로108길 10 (영등포동1가),"신길, 5호선",302.8133431443233,4.539930182073813,37.5171330042127,126.911469393708,,,,,,,,,,2021-12-04 00:02:00.0,2005-08-19,,3,2022-03-30,,,,"37.5171330042, 126.9114693937",,,,6464.0
필름37.2호텔,여관,여관업,서울특별시 노원구 상계동 702-3,서울특별시 노원구 상계로 26 (상계동),"노원, 7호선",218.47287367266392,3.2754553774012583,37.654887986411,127.057987039989,,33.0,,,,,,,,2021-12-03 23:03:00.0,2005-02-16,,1,,,,,"37.6548879864, 127.0579870400",,,,
밀호텔,,여관업,서울특별시 동대문구 답십리동 542-6,서울특별시 동대문구 황물로 56 (답십리동),"신답, 2호선",276.76210022441774,4.149356824953789,37.5724190890516,127.047419527584,,,,,,,,,,2021-12-04 00:03:00.0,2003-03-10,,3,2022-04-01,,,,"37.5724190891, 127.0474195276",,,,7357.0
카카오모텔,,여관업,서울특별시 송파구 방이동 47-2,서울특별시 송파구 오금로11길 47-16 (방이동),"몽촌토성(평화의문), 8호선",150.05998600841951,2.249774902674955,37.5161521248405,127.112984569339,,,,,,,,,,2021-12-03 23:07:00.0,2003-02-27,,3,2022-04-15,,,,"37.5161521248, 127.1129845693",,,,7368.0
멜리샤 호텔,모텔,여관업,서울특별시 강남구 역삼동 825-29,서울특별시 강남구 테헤란로2길 15 (역삼동),"강남, 신분당선",122.11005009338596,1.8307353837089344,37.4972382423088,127.029389778968,4.21,34.0,204.0,,,,,14.0,"{'조용히 쉬기 좋아요': 7},{'친절해요': 5},{'침구가 좋아요': 4},{'깨끗해요': 3},{'주차하기 편해요': 3},{'즐길 거리가 많아요': 2},{'대중교통이 편해요': 2},{'근처에 갈 곳이 많아요': 1},{'냉난방이 잘돼요': 1},{'뷰가 좋아요': 1}",2021-12-04 00:02:00.0,2002-10-01,,1,,,,,"37.4972382423, 127.0293897790",238.0,,,
글로벌인 동대문 시티데이즈 인,,일반호텔,서울특별시 종로구 창신동 460-1번지 ,"서울특별시 종로구 종로48길 12, 1,2층 (창신동)","동대문, 1호선",70.69334220027055,1.0598701979051055,37.571538029152,127.011708038349,,,,0.0,29.0,0.0,,,,2020-06-17 02:40:00.0,2015-03-20,,1,,,,,"37.5715380292, 127.0117080383",,29.0,,
별궁여관,,여인숙업,서울특별시 종로구 숭인동 178-49번지 ,서울특별시 종로구 종로65가길 17 (숭인동),"동묘앞, 1호선",314.06545310780047,4.708627482875569,37.5749461306812,127.019274711459,,,,12.0,0.0,1.0,,,,2018-08-31 23:59:59.0,1971-07-10,,1,,,,,"37.5749461307, 127.0192747115",,12.0,,
웰빙,,여관업,서울특별시 송파구 석촌동 295-8,서울특별시 송파구 가락로 119 (석촌동),"송파, 8호선",356.4241577836819,5.343690521494481,37.5018195790828,127.109151531868,,,,,,,,,,2022-12-02 21:01:00.0,2003-02-27,,3,2023-03-29,,,,"37.5018195791, 127.1091515319",,,,7368.0
해피 모텔,,여관업,서울특별시 송파구 삼전동 38-5,서울특별시 송파구 삼전로2길 11 (삼전동),"삼전, 9호선(연장)",411.6639537158322,6.171873369052956,37.5013402409902,127.086157841705,,,,,,,,,,2022-12-04 00:01:00.0,2003-02-27,,3,2023-03-30,,,,"37.5013402410, 127.0861578417",,,,7368.0
아트앤 스테이 종암,,여관업,서울특별시 성북구 종암동 3-1235,서울특별시 성북구 종암로22길 7 (종암동),"월곡(동덕여대), 6호선",650.3722840313868,9.750708906017794,37.5998607479008,127.034636108825,,,,,,,,,,2022-12-04 00:01:00.0,1973-11-07,,1,,,,,"37.5998607479, 127.0346361088",,,,
호텔 베르누이,호텔,관광호텔,서울특별시 구로구 오류동 31-277 호텔 베르누이,"서울특별시 구로구 경인로 229 (오류동, 호텔 베르누이)","오류동, 경인선",327.26747568128394,4.906558855791364,37.4974347629415,126.845972051135,4.32,73.0,152.0,,,,,50.0,"{'친절해요': 22},{'깨끗해요': 13},{'조용히 쉬기 좋아요': 10},{'조식이 맛있어요': 8},{'침구가 좋아요': 7},{'주차하기 편해요': 7},{'대중교통이 편해요': 7},{'인테리어가 멋져요': 6},{'호캉스하기 좋아요': 5},{'냉난방이 잘돼요': 2},{'사진이 잘 나와요': 1},{'수영장이 잘 되어있어요': 1},{'방음이 잘돼요': 1},{'뷰가 좋아요': 1}",2022-12-04 00:02:00.0,2014-12-05,,1,,,,,"37.4974347629, 126.8459720511",225.0,,,
하이스테이 강동43,,여관업,서울특별시 강동구 길동 413-14,서울특별시 강동구 진황도로43길 3 (길동),"길동, 5호선",278.9780639300168,4.182579669115694,37.5357935663962,127.138104350324,,,,,,,,,,2022-12-04 00:02:00.0,2011-12-30,,1,,,,,"37.5357935664, 127.1381043503",,,,
포포인츠 바이 쉐라톤 서울 구로,4성급,관광호텔,서울특별시 구로구 구로동 1128-1,서울특별시 구로구 디지털로32길 72 (구로동),"구로디지털단지, 2호선",322.5667458795562,4.836083146620033,37.4831837029804,126.898856674536,4.37,997.0,747.0,,,,,260.0,"{'친절해요': 90},{'깨끗해요': 80},{'침구가 좋아요': 78},{'조용히 쉬기 좋아요': 69},{'호캉스하기 좋아요': 64},{'조식이 맛있어요': 46},{'대중교통이 편해요': 44},{'주차하기 편해요': 41},{'뷰가 좋아요': 22},{'인테리어가 멋져요': 21},{'즐길 거리가 많아요': 17},{'방음이 잘돼요': 16},{'냉난방이 잘돼요': 14},{'사진이 잘 나와요': 4},{'근처에 갈 곳이 많아요': 1},{'수영장이 잘 되어있어요': 1},{'가성비가 좋아요': 1}",2022-12-04 00:02:00.0,2010-11-25,,1,,,,,"37.4831837030, 126.8988566745",1744.0,,,
이프모텔,모텔,여관업,서울특별시 강동구 길동 413-43,서울특별시 강동구 양재대로109길 11 (길동),"길동, 5호선",219.21112883511088,3.286523670691317,37.536153614004,127.13863577332,,12.0,,,,,,,,2022-12-04 00:02:00.0,1985-06-19,,1,,,,,"37.5361536140, 127.1386357733",,,,
휴호텔,모텔,여관업,서울특별시 강남구 논현동 116,"서울특별시 강남구 학동로43길 8, 지상3~5층 (논현동)","강남구청, 분당선",339.1669275482539,5.084961432507555,37.5166294605324,127.037462121204,3.81,24.0,,,,,,,,2022-12-04 00:02:00.0,1983-02-23,,1,,,,,"37.5166294605, 127.0374621212",,,,
혜화여관,여관,여관업,서울특별시 종로구 명륜4가 162-3,서울특별시 종로구 대학로11길 37 (명륜4가),"혜화, 4호선",200.2211661518529,3.001816583985801,37.5822318804027,126.999580995386,,1.0,,,,,,,,2022-12-04 00:02:00.0,1978-08-28,,1,,,,,"37.5822318804, 126.9995809954",,,,
구로제이에스호스텔,,관광호텔,서울특별시 구로구 가리봉동 135-25,서울특별시 구로구 남부순환로105길 32 (가리봉동),"가산디지털단지, 7호선",744.26697290551,11.158425380892202,37.4795068234169,126.891005748124,,,,,,,,,,2022-12-04 00:02:00.0,2018-08-30,,1,,,,,"37.4795068234, 126.8910057481",,,,
바모스하우스,게스트하우스,숙박업(생활),서울특별시 구로구 가리봉동 135-30 바모스하우스,"서울특별시 구로구 남부순환로105다길 12, 바모스하우스 (가리봉동)","가산디지털단지, 7호선",764.5031105163653,11.461815749870544,37.4796596862038,126.891257421343,,2.0,2.0,,,,,,,2022-12-04 00:02:00.0,2018-06-27,,1,,,,,"37.4796596862, 126.8912574213",4.0,,,
메이필드호텔,5성급,관광호텔,서울특별시 강서구 외발산동 426,서울특별시 강서구 방화대로 94 (외발산동),"마곡, 5호선",1461.286252537999,21.90833961826085,37.5478957237892,126.819507121486,4.43,1482.0,2787.0,,,,,731.0,"{'친절해요': 290},{'조용히 쉬기 좋아요': 183},{'깨끗해요': 174},{'뷰가 좋아요': 173},{'호캉스하기 좋아요': 171},{'주차하기 편해요': 131},{'인테리어가 멋져요': 99},{'사진이 잘 나와요': 94},{'침구가 좋아요': 89},{'조식이 맛있어요': 77},{'수영장이 잘 되어있어요': 60},{'즐길 거리가 많아요': 46},{'냉난방이 잘돼요': 39},{'방음이 잘돼요': 26},{'대중교통이 편해요': 17}",2021-12-03 22:02:00.0,2002-07-05,,1,,,,,"37.5478957238, 126.8195071215",4269.0,,,
위코스테이 동대문,생활형숙박시설,숙박업(생활),서울특별시 중구 쌍림동 25-16,"서울특별시 중구 퇴계로53길 8, 2~10층 (쌍림동)","동대문역사문화공원, 5호선",144.06399949934936,2.1598800524640085,37.5639669347031,127.003978270166,,,,,,,,,,2022-12-04 00:05:00.0,2023-03-31,,1,,,,,"37.5639669347, 127.0039782702",,,,
은성,여관,여관업,서울특별시 성북구 정릉동 771-28,서울특별시 성북구 보국문로 149-6 (정릉동),"북한산보국문, 우이신설선",571.1890744742154,8.56355433994326,37.6161965456645,127.004381897298,,,,,,,,,,2022-12-01 23:06:00.0,2002-05-01,,3,2023-02-14,,,,"37.6161965457, 127.0043818973",,,,7670.0
종로하루,민박,숙박업(생활),서울특별시 종로구 원남동 233 종로하루,"서울특별시 종로구 창경궁로21가길 5-3, 종로하루 (원남동)","종로3가, 3호선",562.7406614768823,8.436891476415028,37.5749736025031,126.99655206599,,11.0,40.0,,,,,11.0,"{'침구가 좋아요': 8},{'깨끗해요': 8},{'인테리어가 멋져요': 8},{'조용히 쉬기 좋아요': 6},{'친절해요': 5},{'근처에 갈 곳이 많아요': 3},{'냉난방이 잘돼요': 3},{'화장실이 잘 되어있어요': 3},{'사진이 잘 나와요': 2},{'즐길 거리가 많아요': 1},{'대중교통이 편해요': 1},{'방음이 잘돼요': 1},{'뷰가 좋아요': 1}",2022-12-01 23:08:00.0,2023-02-16,,1,,,,,"37.5749736025, 126.9965520660",51.0,,,
모텔봄 남구로점,모텔,여관업,서울특별시 구로구 구로동 705-26,서울특별시 구로구 구로동로25길 26 (구로동),"남구로, 7호선",663.6486327971446,9.949754614649844,37.490696684325,126.882516854068,,3.0,64.0,,,,,,,2021-12-06 23:04:00.0,1996-04-24,,1,,,,,"37.4906966843, 126.8825168541",67.0,,,
호텔굳타임,모텔,여관업,서울특별시 서대문구 대현동 104-41,서울특별시 서대문구 신촌로 145 (대현동),"신촌, 경의중앙선",326.45782600540514,4.894420179991081,37.5568159299718,126.942122993715,,3.0,3.0,,,,,,,2021-12-04 00:07:00.0,2000-09-27,,1,,,,,"37.5568159300, 126.9421229937",6.0,,,
제일모텔,,여인숙업,서울특별시 구로구 구로동 733-7,서울특별시 구로구 구로동로22길 17-5 (구로동),"남구로, 7호선",435.5601599062783,6.530137329929209,37.4897156849941,126.885470754041,,,,,,,,,,2021-12-04 22:05:00.0,1998-12-15,,1,,,,,"37.4897156850, 126.8854707540",,,,
메트로21,모텔,여관업,서울특별시 관악구 남현동 602-14,서울특별시 관악구 승방2길 7 (남현동),"사당, 2호선",270.05790274395616,4.048844119099792,37.4741434731563,126.981001499028,4.11,52.0,5.0,,,,,37.0,"{'침구가 좋아요': 23},{'깨끗해요': 7},{'조용히 쉬기 좋아요': 3},{'냉난방이 잘돼요': 3},{'화장실이 잘 되어있어요': 3},{'친절해요': 2},{'주차하기 편해요': 2},{'방음이 잘돼요': 2},{'즐길 거리가 많아요': 1},{'근처에 갈 곳이 많아요': 1},{'대중교통이 편해요': 1}",2021-12-03 23:04:00.0,1999-11-16,,1,,,,,"37.4741434732, 126.9810014990",57.0,,,
스테이다다 왕십리점,,여관업,서울특별시 성동구 도선동 360,"서울특별시 성동구 무학로 2 (도선동, 360)","상왕십리, 2호선",81.53863409030421,1.2224682772159552,37.5644427215751,127.030270155789,,,,,,,,,,2021-10-30 22:00:00.0,2002-11-08,,1,,,,,"37.5644427216, 127.0302701558",,,,
젠모텔,,여관업,서울특별시 성동구 도선동 117-0,서울특별시 성동구 왕십리로22길 11-6 (도선동),"왕십리(성동구청), 5호선",251.9973922871494,3.778071848383049,37.5631623463237,127.034740446179,,,,,,,,,,2021-12-03 22:03:00.0,1994-12-30,,3,2022-04-21,,,,"37.5631623463, 127.0347404462",,,,10349.0
노원모텔,모텔,여관업,서울특별시 노원구 상계동 703-1,서울특별시 노원구 노해로75길 14-7 (상계동),"노원, 7호선",242.21776148519973,3.631450696929531,37.6545494279044,127.05774086453,4.0,18.0,2.0,,,,,14.0,"{'깨끗해요': 6},{'친절해요': 2},{'주차하기 편해요': 2},{'침구가 좋아요': 1},{'즐길 거리가 많아요': 1},{'조용히 쉬기 좋아요': 1},{'인테리어가 멋져요': 1},{'근처에 갈 곳이 많아요': 1},{'대중교통이 편해요': 1},{'냉난방이 잘돼요': 1},{'물놀이하기 좋아요': 1}",2021-12-03 22:03:00.0,1989-12-23,,1,,,,,"37.6545494279, 127.0577408645",20.0,,,
썬파크모텔,,여관업,서울특별시 성동구 도선동 115-0,서울특별시 성동구 왕십리로22길 13 (도선동),"왕십리(성동구청), 5호선",252.44766188985267,3.784822517089245,37.5632665641813,127.034833532791,,,,,,,,,,2021-12-03 22:03:00.0,1989-11-07,,3,2022-04-21,,,,"37.5632665642, 127.0348335328",,,,12228.0
브라운스위트 신촌 센트럴,,숙박업(생활),서울특별시 마포구 노고산동 57-26 신촌센트럴코업레지던스 3~14층,"서울특별시 마포구 서강로 137, 신촌센트럴코업레지던스 3~14층 (노고산동)","신촌, 2호선",128.42763873922186,1.925451855160748,37.5546682650878,126.935593828622,,,,,,,,,,2022-12-04 00:05:00.0,2022-12-27,,1,,,,,"37.5546682651, 126.9355938286",,,,
가든파크,,여관업,서울특별시 구로구 오류동 55-57,서울특별시 구로구 경인로22길 8 (오류동),"오류동, 경인선",159.9060216159066,2.397391628424387,37.4956298006808,126.844202844116,,,,,,,,,,2021-12-06 23:04:00.0,1988-12-30,,1,,,,,"37.4956298007, 126.8442028441",,,,
알게호(Rgeho),,여관업,서울특별시 종로구 낙원동 111-4번지 ,서울특별시 종로구 수표로28길 12-3 (낙원동),"종로3가, 5호선",110.99347871246366,1.6640701456141478,37.5730416078269,126.989218041687,,,,0.0,16.0,15.0,,,,2018-08-31 23:59:59.0,1989-05-03,,1,,,,,"37.5730416078, 126.9892180417",,16.0,,
이파리 숙소,여관,여관업,서울특별시 은평구 응암동 733-5,서울특별시 은평구 가좌로7나길 15 (응암동),"새절(신사), 6호선",826.6147633358449,12.393024937568889,37.5850400457321,126.918984385974,,,,,,,,,,2022-12-04 00:05:00.0,1973-12-24,,1,,,,,"37.5850400457, 126.9189843860",,,,
더쉐어(The Share),레지던스,숙박업(생활),서울특별시 중구 인현동1가 158,서울특별시 중구 충무로 24 (인현동1가),"충무로, 3호선",227.15726041280024,3.405656078152927,37.5634061273569,126.993402762749,,,,,,,,,,2022-12-04 00:02:00.0,2021-02-01,,1,,,,,"37.5634061274, 126.9934027627",,,,
동신,모텔,여관업,서울특별시 종로구 낙원동 283-14,서울특별시 종로구 인사동길 22-7 (낙원동),"종로3가, 5호선",313.3914011440101,4.698521756282011,37.5730219918898,126.986809489223,,7.0,,,,,,,,2022-12-03 22:07:00.0,1988-09-21,,3,2023-04-25,,,,"37.5730219919, 126.9868094892",,,,12640.0
강남패밀리 호텔,,숙박업(생활),"서울특별시 강남구 논현동 205-8 지상2,3,4,5,6,12,13(각층전체)","서울특별시 강남구 봉은사로 143 (논현동, 지상2,3,4,5,6,12,13(각층전체))","언주, 9호선(연장)",337.20085684404665,5.055485110105646,37.5064762326282,127.030192560403,,,,,,,,,,2022-12-04 00:09:00.0,2015-07-27,,1,,,,,"37.5064762326, 127.0301925604",,,,
